code,code_type,description,concept_id,code_class,concept_name,domain_id,concept_code,domain_id,concept_class_id,vocabulary_id,mapped_concept_id,mapped_concept_name,mapped_domain_id,mapped_concept_code,mapped_concept_class_id,mapped_vocabulary_id
I70.422,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, left leg",45562395,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, left leg",Condition,I70.422,Condition,6-char billing code,ICD10CM,4325344,Peripheral vascular disease with rest pain,Condition,428171009,Disorder,SNOMED
I70.422,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, left leg",45562395,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, left leg",Condition,I70.422,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.423,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, bilateral legs",45562396,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, bilateral legs",Condition,I70.423,Condition,6-char billing code,ICD10CM,4325344,Peripheral vascular disease with rest pain,Condition,428171009,Disorder,SNOMED
I70.423,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, bilateral legs",45562396,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, bilateral legs",Condition,I70.423,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.428,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, other extremity",45576908,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, other extremity",Condition,I70.428,Condition,6-char billing code,ICD10CM,4325344,Peripheral vascular disease with rest pain,Condition,428171009,Disorder,SNOMED
I70.428,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, other extremity",45576908,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, other extremity",Condition,I70.428,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.429,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, unspecified extremity",45581802,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, unspecified extremity",Condition,I70.429,Condition,6-char billing code,ICD10CM,4325344,Peripheral vascular disease with rest pain,Condition,428171009,Disorder,SNOMED
I70.429,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, unspecified extremity",45581802,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, unspecified extremity",Condition,I70.429,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.431,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of thigh,45567215,pvd,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of thigh,Condition,I70.431,Condition,6-char billing code,ICD10CM,443593,Ulcer of thigh,Condition,428194005,Disorder,SNOMED
I70.431,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of thigh,45567215,pvd,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of thigh,Condition,I70.431,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.432,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of calf,45586615,pvd,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of calf,Condition,I70.432,Condition,6-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.432,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of calf,45586615,pvd,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of calf,Condition,I70.432,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.433,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of ankle,45548064,pvd,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of ankle,Condition,I70.433,Condition,6-char billing code,ICD10CM,4171556,Ankle ulcer,Condition,419193008,Disorder,SNOMED
I70.433,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of ankle,45548064,pvd,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of ankle,Condition,I70.433,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.434,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of heel and midfoot,45601070,pvd,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of heel and midfoot,Condition,I70.434,Condition,6-char billing code,ICD10CM,443358,Ulcer of heel,Condition,301022003,Disorder,SNOMED
I70.434,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of heel and midfoot,45601070,pvd,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of heel and midfoot,Condition,I70.434,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.435,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of other part of foot,45576909,pvd,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of other part of foot,Condition,I70.435,Condition,6-char billing code,ICD10CM,443358,Ulcer of heel,Condition,301022003,Disorder,SNOMED
I70.435,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of other part of foot,45576909,pvd,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of other part of foot,Condition,I70.435,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.438,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of other part of lower leg,45557577,pvd,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of other part of lower leg,Condition,I70.438,Condition,6-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.438,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of other part of lower leg,45557577,pvd,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of other part of lower leg,Condition,I70.438,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.439,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of unspecified site,45591500,pvd,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of unspecified site,Condition,I70.439,Condition,6-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.439,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of unspecified site,45591500,pvd,Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of unspecified site,Condition,I70.439,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.441,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of thigh,45596238,pvd,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of thigh,Condition,I70.441,Condition,6-char billing code,ICD10CM,443593,Ulcer of thigh,Condition,428194005,Disorder,SNOMED
I70.441,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of thigh,45596238,pvd,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of thigh,Condition,I70.441,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.442,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of calf,45572122,pvd,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of calf,Condition,I70.442,Condition,6-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.442,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of calf,45572122,pvd,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of calf,Condition,I70.442,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.443,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of ankle,45605836,pvd,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of ankle,Condition,I70.443,Condition,6-char billing code,ICD10CM,4171556,Ankle ulcer,Condition,419193008,Disorder,SNOMED
I70.443,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of ankle,45605836,pvd,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of ankle,Condition,I70.443,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.444,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of heel and midfoot,45538426,pvd,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of heel and midfoot,Condition,I70.444,Condition,6-char billing code,ICD10CM,443358,Ulcer of heel,Condition,301022003,Disorder,SNOMED
I70.444,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of heel and midfoot,45538426,pvd,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of heel and midfoot,Condition,I70.444,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.445,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of other part of foot,45596239,pvd,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of other part of foot,Condition,I70.445,Condition,6-char billing code,ICD10CM,443358,Ulcer of heel,Condition,301022003,Disorder,SNOMED
I70.445,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of other part of foot,45596239,pvd,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of other part of foot,Condition,I70.445,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.448,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of other part of lower leg,45548065,pvd,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of other part of lower leg,Condition,I70.448,Condition,6-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.448,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of other part of lower leg,45548065,pvd,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of other part of lower leg,Condition,I70.448,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.449,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of unspecified site,45605837,pvd,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of unspecified site,Condition,I70.449,Condition,6-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.449,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of unspecified site,45605837,pvd,Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of unspecified site,Condition,I70.449,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.45,ICD10CM,Atherosclerosis of autologous vein bypass graft(s) of other extremity with ulceration,45572123,pvd,Atherosclerosis of autologous vein bypass graft(s) of other extremity with ulceration,Condition,I70.45,Condition,5-char billing code,ICD10CM,4177703,Ulcer,Condition,429040005,Disorder,SNOMED
