code,code_type,description,concept_id,code_class,concept_name,domain_id,concept_code,domain_id,concept_class_id,vocabulary_id,mapped_concept_id,mapped_concept_name,mapped_domain_id,mapped_concept_code,mapped_concept_class_id,mapped_vocabulary_id
F33.42,ICD10CM,"Major depressive disorder, recurrent, in full remission",45571761,depre,"Major depressive disorder, recurrent, in full remission",Condition,F33.42,Condition,5-char billing code,ICD10CM,4263748,Recurrent major depression in full remission,Condition,46244001,Disorder,SNOMED
F33.8,ICD10CM,Other recurrent depressive disorders,35207160,depre,Other recurrent depressive disorders,Condition,F33.8,Condition,4-char billing code,ICD10CM,4098302,Recurrent depression,Condition,191616006,Disorder,SNOMED
F33.9,ICD10CM,"Major depressive disorder, recurrent, unspecified",35207161,depre,"Major depressive disorder, recurrent, unspecified",Condition,F33.9,Condition,4-char billing code,ICD10CM,4282316,Recurrent major depression,Condition,66344007,Disorder,SNOMED
F34.1,ICD10CM,Dysthymic disorder,35207163,depre,Dysthymic disorder,Condition,F34.1,Condition,4-char billing code,ICD10CM,433440,Dysthymia,Condition,78667006,Disorder,SNOMED
F43.20,ICD10CM,"Adjustment disorder, unspecified",45576546,depre,"Adjustment disorder, unspecified",Condition,F43.20,Condition,5-char billing code,ICD10CM,436677,Adjustment disorder,Condition,17226007,Disorder,SNOMED
F43.21,ICD10CM,Adjustment disorder with depressed mood,45581461,depre,Adjustment disorder with depressed mood,Condition,F43.21,Condition,5-char billing code,ICD10CM,442306,Adjustment disorder with depressed mood,Condition,57194009,Disorder,SNOMED
F43.22,ICD10CM,Adjustment disorder with anxiety,45547707,depre,Adjustment disorder with anxiety,Condition,F43.22,Condition,5-char billing code,ICD10CM,436075,Adjustment disorder with anxious mood,Condition,47372000,Disorder,SNOMED
F43.23,ICD10CM,Adjustment disorder with mixed anxiety and depressed mood,45538069,depre,Adjustment disorder with mixed anxiety and depressed mood,Condition,F43.23,Condition,5-char billing code,ICD10CM,36684319,Adjustment disorder with mixed anxiety and depressed mood,Condition,782501005,Disorder,SNOMED
F43.24,ICD10CM,Adjustment disorder with disturbance of conduct,45600747,depre,Adjustment disorder with disturbance of conduct,Condition,F43.24,Condition,5-char billing code,ICD10CM,435799,Adjustment disorder with disturbance of conduct,Condition,84984002,Disorder,SNOMED
F43.25,ICD10CM,Adjustment disorder with mixed disturbance of emotions and conduct,45547708,depre,Adjustment disorder with mixed disturbance of emotions and conduct,Condition,F43.25,Condition,5-char billing code,ICD10CM,436076,Adjustment disorder with mixed disturbance of emotions AND conduct,Condition,66381006,Disorder,SNOMED
F43.29,ICD10CM,Adjustment disorder with other symptoms,45576547,depre,Adjustment disorder with other symptoms,Condition,F43.29,Condition,5-char billing code,ICD10CM,436677,Adjustment disorder,Condition,17226007,Disorder,SNOMED
E10.21,ICD10CM,Type 1 diabetes mellitus with diabetic nephropathy,45552379,diabc,Type 1 diabetes mellitus with diabetic nephropathy,Condition,E10.21,Condition,5-char billing code,ICD10CM,200687,Renal disorder due to type 1 diabetes mellitus,Condition,421893009,Disorder,SNOMED
E10.21,ICD10CM,Type 1 diabetes mellitus with diabetic nephropathy,45552379,diabc,Type 1 diabetes mellitus with diabetic nephropathy,Condition,E10.21,Condition,5-char billing code,ICD10CM,201254,Type 1 diabetes mellitus,Condition,46635009,Disorder,SNOMED
E10.22,ICD10CM,Type 1 diabetes mellitus with diabetic chronic kidney disease,45547621,diabc,Type 1 diabetes mellitus with diabetic chronic kidney disease,Condition,E10.22,Condition,5-char billing code,ICD10CM,200687,Renal disorder due to type 1 diabetes mellitus,Condition,421893009,Disorder,SNOMED
E10.22,ICD10CM,Type 1 diabetes mellitus with diabetic chronic kidney disease,45547621,diabc,Type 1 diabetes mellitus with diabetic chronic kidney disease,Condition,E10.22,Condition,5-char billing code,ICD10CM,201254,Type 1 diabetes mellitus,Condition,46635009,Disorder,SNOMED
E10.29,ICD10CM,Type 1 diabetes mellitus with other diabetic kidney complication,45600637,diabc,Type 1 diabetes mellitus with other diabetic kidney complication,Condition,E10.29,Condition,5-char billing code,ICD10CM,200687,Renal disorder due to type 1 diabetes mellitus,Condition,421893009,Disorder,SNOMED
E10.29,ICD10CM,Type 1 diabetes mellitus with other diabetic kidney complication,45600637,diabc,Type 1 diabetes mellitus with other diabetic kidney complication,Condition,E10.29,Condition,5-char billing code,ICD10CM,201254,Type 1 diabetes mellitus,Condition,46635009,Disorder,SNOMED
E10.311,ICD10CM,Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema,45552381,diabc,Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema,Condition,E10.311,Condition,6-char billing code,ICD10CM,380097,Macular edema due to diabetes mellitus,Condition,312912001,Disorder,SNOMED
E10.311,ICD10CM,Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema,45552381,diabc,Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema,Condition,E10.311,Condition,6-char billing code,ICD10CM,4227210,Retinopathy due to type 1 diabetes mellitus,Condition,420789003,Disorder,SNOMED
E10.319,ICD10CM,Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema,45542736,diabc,Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema,Condition,E10.319,Condition,6-char billing code,ICD10CM,201254,Type 1 diabetes mellitus,Condition,46635009,Disorder,SNOMED
E10.319,ICD10CM,Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema,45542736,diabc,Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema,Condition,E10.319,Condition,6-char billing code,ICD10CM,4227210,Retinopathy due to type 1 diabetes mellitus,Condition,420789003,Disorder,SNOMED
E10.3211,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",37200141,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",Condition,E10.3211,Condition,7-char billing code,ICD10CM,380097,Macular edema due to diabetes mellitus,Condition,312912001,Disorder,SNOMED
E10.3211,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",37200141,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",Condition,E10.3211,Condition,7-char billing code,ICD10CM,37016179,Mild nonproliferative retinopathy due to type 1 diabetes mellitus,Condition,138881000119106,Disorder,SNOMED
E10.3212,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye",37200142,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye",Condition,E10.3212,Condition,7-char billing code,ICD10CM,380097,Macular edema due to diabetes mellitus,Condition,312912001,Disorder,SNOMED
E10.3212,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye",37200142,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye",Condition,E10.3212,Condition,7-char billing code,ICD10CM,37016179,Mild nonproliferative retinopathy due to type 1 diabetes mellitus,Condition,138881000119106,Disorder,SNOMED
E10.3213,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral",37200143,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral",Condition,E10.3213,Condition,7-char billing code,ICD10CM,380097,Macular edema due to diabetes mellitus,Condition,312912001,Disorder,SNOMED
E10.3213,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral",37200143,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral",Condition,E10.3213,Condition,7-char billing code,ICD10CM,37016179,Mild nonproliferative retinopathy due to type 1 diabetes mellitus,Condition,138881000119106,Disorder,SNOMED
E10.3219,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200144,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",Condition,E10.3219,Condition,7-char billing code,ICD10CM,380097,Macular edema due to diabetes mellitus,Condition,312912001,Disorder,SNOMED
E10.3219,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200144,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",Condition,E10.3219,Condition,7-char billing code,ICD10CM,37016179,Mild nonproliferative retinopathy due to type 1 diabetes mellitus,Condition,138881000119106,Disorder,SNOMED
E10.3291,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",37200145,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",Condition,E10.3291,Condition,7-char billing code,ICD10CM,201254,Type 1 diabetes mellitus,Condition,46635009,Disorder,SNOMED
E10.3291,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",37200145,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",Condition,E10.3291,Condition,7-char billing code,ICD10CM,37016179,Mild nonproliferative retinopathy due to type 1 diabetes mellitus,Condition,138881000119106,Disorder,SNOMED
E10.3292,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",37200146,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",Condition,E10.3292,Condition,7-char billing code,ICD10CM,201254,Type 1 diabetes mellitus,Condition,46635009,Disorder,SNOMED
E10.3292,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",37200146,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",Condition,E10.3292,Condition,7-char billing code,ICD10CM,37016179,Mild nonproliferative retinopathy due to type 1 diabetes mellitus,Condition,138881000119106,Disorder,SNOMED
E10.3293,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",37200147,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",Condition,E10.3293,Condition,7-char billing code,ICD10CM,201254,Type 1 diabetes mellitus,Condition,46635009,Disorder,SNOMED
E10.3293,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",37200147,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",Condition,E10.3293,Condition,7-char billing code,ICD10CM,37016179,Mild nonproliferative retinopathy due to type 1 diabetes mellitus,Condition,138881000119106,Disorder,SNOMED
E10.3299,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200148,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",Condition,E10.3299,Condition,7-char billing code,ICD10CM,201254,Type 1 diabetes mellitus,Condition,46635009,Disorder,SNOMED
E10.3299,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200148,diabc,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",Condition,E10.3299,Condition,7-char billing code,ICD10CM,37016179,Mild nonproliferative retinopathy due to type 1 diabetes mellitus,Condition,138881000119106,Disorder,SNOMED
E10.3311,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",37200149,diabc,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",Condition,E10.3311,Condition,7-char billing code,ICD10CM,380097,Macular edema due to diabetes mellitus,Condition,312912001,Disorder,SNOMED
E10.3311,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",37200149,diabc,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",Condition,E10.3311,Condition,7-char billing code,ICD10CM,37016180,Moderate nonproliferative retinopathy due to type 1 diabetes mellitus,Condition,138891000119109,Disorder,SNOMED
E10.3312,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",37200150,diabc,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",Condition,E10.3312,Condition,7-char billing code,ICD10CM,380097,Macular edema due to diabetes mellitus,Condition,312912001,Disorder,SNOMED
E10.3312,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",37200150,diabc,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",Condition,E10.3312,Condition,7-char billing code,ICD10CM,37016180,Moderate nonproliferative retinopathy due to type 1 diabetes mellitus,Condition,138891000119109,Disorder,SNOMED
E10.3313,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",37200151,diabc,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",Condition,E10.3313,Condition,7-char billing code,ICD10CM,380097,Macular edema due to diabetes mellitus,Condition,312912001,Disorder,SNOMED
E10.3313,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",37200151,diabc,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",Condition,E10.3313,Condition,7-char billing code,ICD10CM,37016180,Moderate nonproliferative retinopathy due to type 1 diabetes mellitus,Condition,138891000119109,Disorder,SNOMED
E10.3319,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200152,diabc,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",Condition,E10.3319,Condition,7-char billing code,ICD10CM,380097,Macular edema due to diabetes mellitus,Condition,312912001,Disorder,SNOMED
E10.3319,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200152,diabc,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",Condition,E10.3319,Condition,7-char billing code,ICD10CM,37016180,Moderate nonproliferative retinopathy due to type 1 diabetes mellitus,Condition,138891000119109,Disorder,SNOMED
E10.3391,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",37200153,diabc,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",Condition,E10.3391,Condition,7-char billing code,ICD10CM,201254,Type 1 diabetes mellitus,Condition,46635009,Disorder,SNOMED
E10.3391,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",37200153,diabc,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",Condition,E10.3391,Condition,7-char billing code,ICD10CM,37016180,Moderate nonproliferative retinopathy due to type 1 diabetes mellitus,Condition,138891000119109,Disorder,SNOMED
E10.3392,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",37200154,diabc,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",Condition,E10.3392,Condition,7-char billing code,ICD10CM,201254,Type 1 diabetes mellitus,Condition,46635009,Disorder,SNOMED
