code,code_type,description,concept_id,code_class
E11.3551,ICD10CM,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, right eye",37200242,diabwc
E11.3591,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",37200246,diabwc
E13.3213,ICD10CM,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral",37200257,diabwc
E13.3399,ICD10CM,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200270,diabwc
E13.3499,ICD10CM,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200278,diabwc
E13.3551,ICD10CM,"Other specified diabetes mellitus with stable proliferative diabetic retinopathy, right eye",37200299,diabwc
E13.3553,ICD10CM,"Other specified diabetes mellitus with stable proliferative diabetic retinopathy, bilateral",37200301,diabwc
E13.37X2,ICD10CM,"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, left eye",37200309,diabwc
E11.42,ICD10CM,Type 2 diabetes mellitus with diabetic polyneuropathy,45557113,diabwc
E10.49,ICD10CM,Type 1 diabetes mellitus with other diabetic neurological complication,45586138,diabwc
E10.52,ICD10CM,Type 1 diabetes mellitus with diabetic peripheral angiopathy with gangrene,45542737,diabwc
E11.311,ICD10CM,Type 2 diabetes mellitus with unspecified diabetic retinopathy with macular edema,45581352,diabwc
E13.319,ICD10CM,Other specified diabetes mellitus with unspecified diabetic retinopathy without macular edema,45586142,diabwc
E10.3312,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",37200150,diabwc
E10.3319,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200152,diabwc
E10.3491,ICD10CM,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",37200161,diabwc
E10.3551,ICD10CM,"Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, right eye",37200185,diabwc
E11.3523,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral",37200229,diabwc
E11.3592,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye",37200247,diabwc
E11.3599,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",37200249,diabwc
E13.3411,ICD10CM,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",37200271,diabwc
E13.3419,ICD10CM,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200274,diabwc
E13.3542,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye",37200295,diabwc
E13.37X1,ICD10CM,"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, right eye",37200308,diabwc
E13.37X9,ICD10CM,"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye",37200311,diabwc
E10.29,ICD10CM,Type 1 diabetes mellitus with other diabetic kidney complication,45600637,diabwc
E11.29,ICD10CM,Type 2 diabetes mellitus with other diabetic kidney complication,45605401,diabwc
E11.43,ICD10CM,Type 2 diabetes mellitus with diabetic autonomic (poly)neuropathy,45537962,diabwc
E11.44,ICD10CM,Type 2 diabetes mellitus with diabetic amyotrophy,45533020,diabwc
E11.49,ICD10CM,Type 2 diabetes mellitus with other diabetic neurological complication,45605404,diabwc
E13.311,ICD10CM,Other specified diabetes mellitus with unspecified diabetic retinopathy with macular edema,45576447,diabwc
E13.40,ICD10CM,"Other specified diabetes mellitus with diabetic neuropathy, unspecified",45561956,diabwc
E13.52,ICD10CM,Other specified diabetes mellitus with diabetic peripheral angiopathy with gangrene,45586143,diabwc
E11.22,ICD10CM,Type 2 diabetes mellitus with diabetic chronic kidney disease,45595797,diabwc
E10.3219,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200144,diabwc
E10.3392,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",37200154,diabwc
E10.3393,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral",37200155,diabwc
E10.3492,ICD10CM,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye",37200162,diabwc
E10.3512,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye",37200166,diabwc
E10.3591,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",37200189,diabwc
E10.37X2,ICD10CM,"Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye",37200195,diabwc
E11.3399,ICD10CM,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200213,diabwc
E11.3419,ICD10CM,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200217,diabwc
E11.3542,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye",37200238,diabwc
E13.3293,ICD10CM,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",37200261,diabwc
E13.3392,ICD10CM,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",37200268,diabwc
E13.3492,ICD10CM,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye",37200276,diabwc
E13.3511,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",37200279,diabwc
E13.3541,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",37200294,diabwc
E13.3559,ICD10CM,"Other specified diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye",37200302,diabwc
E10.21,ICD10CM,Type 1 diabetes mellitus with diabetic nephropathy,45552379,diabwc
E11.36,ICD10CM,Type 2 diabetes mellitus with diabetic cataract,45595798,diabwc
E13.59,ICD10CM,Other specified diabetes mellitus with other circulatory complications,45537963,diabwc
E10.3313,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",37200151,diabwc
E10.3413,ICD10CM,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",37200159,diabwc
E10.3511,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",37200165,diabwc
E10.3513,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral",37200167,diabwc
E10.3519,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye",37200168,diabwc
E10.3549,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye",37200183,diabwc
E10.3592,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye",37200190,diabwc
E11.3211,ICD10CM,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",37200198,diabwc
E11.3291,ICD10CM,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",37200202,diabwc
E11.3293,ICD10CM,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",37200204,diabwc
E11.3311,ICD10CM,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",37200206,diabwc
E11.3392,ICD10CM,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",37200211,diabwc
E11.3519,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye",37200225,diabwc
E11.3552,ICD10CM,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, left eye",37200243,diabwc
E11.3553,ICD10CM,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, bilateral",37200244,diabwc
E11.37X9,ICD10CM,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye",37200254,diabwc
E13.3212,ICD10CM,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye",37200256,diabwc
E13.3291,ICD10CM,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",37200259,diabwc
E13.3292,ICD10CM,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",37200260,diabwc
E13.3391,ICD10CM,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",37200267,diabwc
E13.3523,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral",37200286,diabwc
E13.3531,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",37200289,diabwc
E13.3539,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye",37200292,diabwc
E13.3552,ICD10CM,"Other specified diabetes mellitus with stable proliferative diabetic retinopathy, left eye",37200300,diabwc
G81.00,ICD10CM,Flaccid hemiplegia affecting unspecified side,45605573,hp
G82.21,ICD10CM,"Paraplegia, complete",45566903,hp
G81.03,ICD10CM,Flaccid hemiplegia affecting right nondominant side,45576609,hp
G81.94,ICD10CM,"Hemiplegia, unspecified affecting left nondominant side",45571830,hp
G82.51,ICD10CM,"Quadriplegia, C1-C4 complete",45581516,hp
G83.21,ICD10CM,Monoplegia of upper limb affecting right dominant side,45591198,hp
G83.32,ICD10CM,"Monoplegia, unspecified affecting left dominant side",45538142,hp
G83.10,ICD10CM,Monoplegia of lower limb affecting unspecified side,45571831,hp
G83.4,ICD10CM,Cauda equina syndrome,35207487,hp
G81.13,ICD10CM,Spastic hemiplegia affecting right nondominant side,45538139,hp
G83.24,ICD10CM,Monoplegia of upper limb affecting left nondominant side,45562108,hp
G83.34,ICD10CM,"Monoplegia, unspecified affecting left nondominant side",45557260,hp
G80.1,ICD10CM,Spastic diplegic cerebral palsy,35207480,hp
G04.1,ICD10CM,Tropical spastic paraplegia,35207306,hp
G82.50,ICD10CM,"Quadriplegia, unspecified",45542907,hp
G11.4,ICD10CM,Hereditary spastic paraplegia,35207319,hp
G80.2,ICD10CM,Spastic hemiplegic cerebral palsy,35207481,hp
G81.14,ICD10CM,Spastic hemiplegia affecting left nondominant side,45566902,hp
G82.52,ICD10CM,"Quadriplegia, C1-C4 incomplete",45600809,hp
G83.31,ICD10CM,"Monoplegia, unspecified affecting right dominant side",45566905,hp
G81.12,ICD10CM,Spastic hemiplegia affecting left dominant side,45538138,hp
G81.10,ICD10CM,Spastic hemiplegia affecting unspecified side,45557257,hp
G83.20,ICD10CM,Monoplegia of upper limb affecting unspecified side,45542910,hp
G81.90,ICD10CM,"Hemiplegia, unspecified affecting unspecified side",45542906,hp
G81.02,ICD10CM,Flaccid hemiplegia affecting left dominant side,45571828,hp
G81.04,ICD10CM,Flaccid hemiplegia affecting left nondominant side,45562105,hp
G81.11,ICD10CM,Spastic hemiplegia affecting right dominant side,45586315,hp
G81.92,ICD10CM,"Hemiplegia, unspecified affecting left dominant side",45571829,hp
G83.11,ICD10CM,Monoplegia of lower limb affecting right dominant side,45533169,hp
G83.12,ICD10CM,Monoplegia of lower limb affecting left dominant side,45576612,hp
G83.23,ICD10CM,Monoplegia of upper limb affecting right nondominant side,45557258,hp
G83.30,ICD10CM,"Monoplegia, unspecified affecting unspecified side",45571832,hp
G83.33,ICD10CM,"Monoplegia, unspecified affecting right nondominant side",45533170,hp
G82.20,ICD10CM,"Paraplegia, unspecified",45581515,hp
G83.0,ICD10CM,Diplegia of upper limbs,35207486,hp
G81.01,ICD10CM,Flaccid hemiplegia affecting right dominant side,45600806,hp
G82.53,ICD10CM,"Quadriplegia, C5-C7 complete",45595962,hp
G82.54,ICD10CM,"Quadriplegia, C5-C7 incomplete",45547760,hp
G81.93,ICD10CM,"Hemiplegia, unspecified affecting right nondominant side",45600807,hp
G83.13,ICD10CM,Monoplegia of lower limb affecting right nondominant side,45600810,hp
G83.9,ICD10CM,"Paralytic syndrome, unspecified",35207488,hp
G82.22,ICD10CM,"Paraplegia, incomplete",45586316,hp
G81.91,ICD10CM,"Hemiplegia, unspecified affecting right dominant side",45538140,hp
G83.14,ICD10CM,Monoplegia of lower limb affecting left nondominant side,45542909,hp
G83.22,ICD10CM,Monoplegia of upper limb affecting left dominant side,45552549,hp
N19,ICD10CM,Unspecified kidney failure,35209280,rend
Z94.0,ICD10CM,Kidney transplant status,35225404,rend
N18.2,ICD10CM,"Chronic kidney disease, stage 2 (mild)",35209275,rend
N18.4,ICD10CM,"Chronic kidney disease, stage 4 (severe)",35209277,rend
N18.9,ICD10CM,"Chronic kidney disease, unspecified",35209279,rend
Z49.01,ICD10CM,Encounter for fitting and adjustment of extracorporeal dialysis catheter,45609945,rend
N05.7,ICD10CM,Unspecified nephritic syndrome with diffuse crescentic glomerulonephritis,35209222,rend
N03.5,ICD10CM,Chronic nephritic syndrome with diffuse mesangiocapillary glomerulonephritis,35209200,rend
N05.3,ICD10CM,Unspecified nephritic syndrome with diffuse mesangial proliferative glomerulonephritis,35209218,rend
N05.5,ICD10CM,Unspecified nephritic syndrome with diffuse mesangiocapillary glomerulonephritis,35209220,rend
N18.5,ICD10CM,"Chronic kidney disease, stage 5",35209278,rend
N18.6,ICD10CM,End stage renal disease,45548653,rend
N18.30,ICD10CM,"Chronic kidney disease, stage 3 unspecified",725440,rend
N03.3,ICD10CM,Chronic nephritic syndrome with diffuse mesangial proliferative glomerulonephritis,35209198,rend
N05.2,ICD10CM,Unspecified nephritic syndrome with diffuse membranous glomerulonephritis,35209217,rend
Z99.2,ICD10CM,Dependence on renal dialysis,35225436,rend
N18.1,ICD10CM,"Chronic kidney disease, stage 1",35209274,rend
I13.10,ICD10CM,"Hypertensive heart and chronic kidney disease without heart failure, with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",45543164,rend
Z49.02,ICD10CM,Encounter for fitting and adjustment of peritoneal dialysis catheter,45585835,rend
N18.31,ICD10CM,"Chronic kidney disease, stage 3a",725441,rend
N18.32,ICD10CM,"Chronic kidney disease, stage 3b",725442,rend
N03.4,ICD10CM,Chronic nephritic syndrome with diffuse endocapillary proliferative glomerulonephritis,35209199,rend
